index,autonomous,lidar_filename,steering_angle,vehicle_speed,turn_signal,position_x,position_y,position_z,roll,pitch,yaw
2021-11-25 12:01:51.114879488,True,lidar/1637841711114879488.jpg,-0.456,7.3846243289548825,1.0,-9667.99666280136,-1521.2139739035313,69.25304162206689,-0.02367847072979793,0.003933917000404684,0.8088872299404606
2021-11-25 12:01:51.213431552,True,lidar/1637841711213431552.jpg,-0.457,7.429907339111193,1.0,-9667.500567030973,-1520.6796615272074,69.25771280402105,-0.02441462178279012,0.0036943203724678036,0.8018968147894511
2021-11-25 12:01:51.313169664,True,lidar/1637841711313169664.jpg,-0.457,7.4376712412600785,1.0,-9666.992208633503,-1520.1422657320286,69.25932346862949,-0.02286406863964683,0.002831908579316962,0.7956311590418186
2021-11-25 12:01:51.413174272,True,lidar/1637841711413174272.jpg,-0.4602167760569084,7.444065683953258,1.0,-9666.47823892061,-1519.6056252953215,69.2632146045928,-0.024859655280101804,0.0030207625275146623,0.7889874598951211
2021-11-25 12:01:51.513792000,True,lidar/1637841711513792000.jpg,-0.4474065526999977,7.458010668460028,1.0,-9665.955048295189,-1519.0653146223485,69.26922990848632,-0.024081528321050094,0.004223954477509954,0.7819421391017816
2021-11-25 12:01:51.615077376,True,lidar/1637841711615077376.jpg,-0.42010032797462227,7.479955615622072,1.0,-9665.424118345354,-1518.5256044077018,69.27481282133378,-0.02507772664573407,0.005856855303165005,0.7750232079715813
2021-11-25 12:01:51.714496768,True,lidar/1637841711714496768.jpg,-0.40127043695053144,7.467014254199898,1.0,-9664.901645273576,-1518.0000275796565,69.27811919458013,-0.02677582081763843,0.006242474630409862,0.768390440093449
2021-11-25 12:01:51.813301504,True,lidar/1637841711813301504.jpg,-0.37157851465738645,7.467546140558232,1.0,-9664.377937461219,-1517.4797228334735,69.28029057222388,-0.027567052284301237,0.006345599432771007,0.7621770444867682
2021-11-25 12:01:51.914979328,True,lidar/1637841711914979328.jpg,-0.3417616640417931,7.42,1.0,-9663.830973029473,-1516.9458682247434,69.28169354040354,-0.029082464301492954,0.00655978365843361,0.7567525212100843
2021-11-25 12:01:52.013626112,True,lidar/1637841712013626112.jpg,-0.3343018807109072,7.523050934087912,1.0,-9663.304612118953,-1516.4377102221765,69.28247494986452,-0.0320884393967768,0.006053828939400034,0.7518918125751537
2021-11-25 12:01:52.114607360,True,lidar/1637841712114607360.jpg,-0.32024508786238604,7.562733319970007,1.0,-9662.752891298147,-1515.9094304924795,69.28553747702172,-0.03469009378920577,0.005776209228300962,0.7469413441835284
2021-11-25 12:01:52.213020160,True,lidar/1637841712213020160.jpg,-0.28833012939880664,7.513925925925926,1.0,-9662.21632336478,-1515.4013592826172,69.28701263831047,-0.03396755732362015,0.004467202461731333,0.7432456874396376
2021-11-25 12:01:52.313113344,True,lidar/1637841712313113344.jpg,-0.27111837354554863,7.570712758960868,1.0,-9661.667078716728,-1514.8868069441962,69.28770931698644,-0.034763481906822845,0.002860956087212482,0.7397479346496673
2021-11-25 12:01:52.414226176,True,lidar/1637841712414226176.jpg,-0.2635500152485514,7.551972528952329,1.0,-9661.110336201062,-1514.3657663508595,69.2913709064296,-0.04119670310882732,0.004424880925973593,0.7372901083626485
2021-11-25 12:01:52.514743552,True,lidar/1637841712514743552.jpg,-0.27949375965146556,7.584826244524979,1.0,-9660.556295485427,-1513.8469791364041,69.29659976153316,-0.042233450709126,0.006410854251167296,0.7349390480559715
2021-11-25 12:01:52.613017344,True,lidar/1637841712613017344.jpg,-0.37016300610051617,7.5350355958162405,1.0,-9660.010774472554,-1513.3417150027285,69.30303182930832,-0.04634345850168749,0.00889928910667148,0.7340075530095088
2021-11-25 12:01:52.713582592,True,lidar/1637841712713582592.jpg,-0.3650095378849055,7.684958110434729,1.0,-9659.4500298091,-1512.8222923060516,69.30406398607634,-0.04333674988306158,0.00797414852509713,0.7311644195297925
2021-11-25 12:01:52.815731456,True,lidar/1637841712815731456.jpg,-0.27986024684910255,7.739833587574539,1.0,-9658.881125873799,-1512.2949833157452,69.30252774583067,-0.0450942246879242,0.005618526842536409,0.7269560148904137
2021-11-25 12:01:52.916990208,True,lidar/1637841712916990208.jpg,-0.2799723932943136,7.715750802139038,1.0,-9658.31303663528,-1511.772086053083,69.302123791526,-0.046422720552364,0.0033362901703533213,0.72268898753964
2021-11-25 12:01:53.014623488,True,lidar/1637841713014623488.jpg,-0.272,7.768015111730347,1.0,-9657.769022109274,-1511.2751614493855,69.30581412008334,-0.04755677783909839,0.004207434270990781,0.7197116347111709
2021-11-25 12:01:53.113129216,True,lidar/1637841713113129216.jpg,-0.31656219425899146,7.534836140538069,1.0,-9657.205996373124,-1510.7686290472539,69.31146609713919,-0.04807453524223529,0.00686072217671768,0.7166818799281394
2021-11-25 12:01:53.213664256,True,lidar/1637841713213664256.jpg,-0.4350153665120786,7.562918968479609,1.0,-9656.634728868856,-1510.258237125289,69.31858989846012,-0.047052698783889665,0.010378136042054698,0.7138035619819457
2021-11-25 12:01:53.313943552,True,lidar/1637841713313943552.jpg,-0.4388721710845041,7.55623089039192,1.0,-9656.063640201512,-1509.7495890706195,69.32159373823222,-0.047588109646231495,0.013745461405730346,0.7089608872256611
2021-11-25 12:01:53.413573888,True,lidar/1637841713413573888.jpg,-0.4508704472607896,7.583662405667642,1.0,-9655.495722850212,-1509.2483840708599,69.32016590233104,-0.0492032613717305,0.014590983708939154,0.7039692470023867
2021-11-25 12:01:53.513305088,True,lidar/1637841713513305088.jpg,-0.45524768677242156,7.6044428125713415,1.0,-9654.923992522845,-1508.7480275980945,69.31854081033644,-0.04971463957646166,0.013988778669521551,0.6989089281709038
2021-11-25 12:01:53.613233152,True,lidar/1637841713613233152.jpg,-0.4490983849527098,7.639959416575125,1.0,-9654.345745241952,-1508.2482117461243,69.31414440039951,-0.04750597725000677,0.011485647615217058,0.6934440565175315
2021-11-25 12:01:53.716532736,True,lidar/1637841713716532736.jpg,-0.44918286724031964,7.663558282208589,1.0,-9653.743302379058,-1507.7350206694655,69.31155878401557,-0.04859561396360438,0.009787176994048984,0.6877950182887382
2021-11-25 12:01:53.813555968,True,lidar/1637841713813555968.jpg,-0.40517175302759584,7.650114783208086,1.0,-9653.180512466579,-1507.2581765009436,69.3110265167845,-0.049862885674455314,0.010149612616752703,0.6814800288185033
2021-11-25 12:01:53.913295872,True,lidar/1637841713913295872.jpg,-0.3780535373581494,7.60230194634403,1.0,-9652.595102106434,-1506.769510754691,69.31476745528273,-0.048602835791450465,0.01414588207365343,0.6754105514324282
2021-11-25 12:01:54.013290240,True,lidar/1637841714013290240.jpg,-0.2990529377631638,7.679421067647489,1.0,-9652.006173676586,-1506.2866636745346,69.31537960872235,-0.0485475541953465,0.017717121380408627,0.6705442547469427
2021-11-25 12:01:54.115850752,True,lidar/1637841714115850752.jpg,-0.20416238810557455,7.700198329532146,1.0,-9651.387303587071,-1505.7861102954566,69.31151297544241,-0.04898402067225484,0.018620503157243503,0.666379052145298
2021-11-25 12:01:54.212658432,True,lidar/1637841714212658432.jpg,-0.1329045571010249,7.711821933477373,1.0,-9650.808641240283,-1505.3222131717946,69.30314338477606,-0.046757222708445775,0.01809932455856283,0.6635655060778953
2021-11-25 12:01:54.316012800,True,lidar/1637841714316012800.jpg,-0.0577433644082893,7.701042160678866,1.0,-9650.181540943222,-1504.824397911583,69.29337055357837,-0.04528995470221987,0.017427090575214504,0.6618680046832826
2021-11-25 12:01:54.412992512,True,lidar/1637841714412992512.jpg,0.01997457912836304,7.7450350874533935,1.0,-9649.594752142651,-1504.35972950595,69.28893835612192,-0.04535357608464194,0.018619263350771364,0.6610100319763086
2021-11-25 12:01:54.512606720,True,lidar/1637841714512606720.jpg,0.05660065035614742,7.762203213373303,1.0,-9648.991013377463,-1503.8800012799147,69.28680332016533,-0.046969780645720556,0.020923559968555147,0.6606748715382155
2021-11-25 12:01:54.612699904,True,lidar/1637841714612699904.jpg,0.11907410662623688,7.769592231133442,1.0,-9648.382970281891,-1503.3989287843901,69.28046356410027,-0.04460349211582985,0.02243857120293248,0.6614608225498119
2021-11-25 12:01:54.716833792,True,lidar/1637841714716833792.jpg,0.13944939577039275,7.762081875541999,1.0,-9647.745667167397,-1502.8964869150466,69.27026230775391,-0.04377418984471341,0.02256917136282389,0.6636373251437588
2021-11-25 12:01:54.812993280,True,lidar/1637841714812993280.jpg,0.16943491721631446,7.8,1.0,-9647.160688737304,-1502.4325002197081,69.26061448151209,-0.045695420963253464,0.021704645003195015,0.6662292317499527
2021-11-25 12:01:54.913065216,True,lidar/1637841714913065216.jpg,0.21263373130834284,7.8139857129095125,1.0,-9646.547961027622,-1501.94328948825,69.25039095452259,-0.044061903648259945,0.021356866639807154,0.6693961253033587
2021-11-25 12:01:55.013578496,True,lidar/1637841715013578496.jpg,0.25991669673960277,7.872532185978253,1.0,-9645.939210195791,-1501.4568348050727,69.23934715304419,-0.043580819845268716,0.020648435837236995,0.6733920099151933
2021-11-25 12:01:55.113036032,True,lidar/1637841715113036032.jpg,0.2759066045042446,7.861934659372688,1.0,-9645.325282314041,-1500.9610572880742,69.23132919213731,-0.04256150740279521,0.021610435201716315,0.6770218657945921
2021-11-25 12:01:55.212947456,True,lidar/1637841715212947456.jpg,0.3099101410283592,7.880806828445387,1.0,-9644.714084101544,-1500.4633107278269,69.22518726729794,-0.04093685371362927,0.024250372693747572,0.6811659743629501
2021-11-25 12:01:55.313594624,True,lidar/1637841715313594624.jpg,0.3383700001473253,7.88,1.0,-9644.098649436522,-1499.95918577135,69.21631100153624,-0.03940954148702132,0.025856034808585986,0.6862817328027421
2021-11-25 12:01:55.412976640,True,lidar/1637841715412976640.jpg,0.3023672502481725,7.9243677873450284,1.0,-9643.492146834347,-1499.4572751631715,69.2055729057891,-0.038176709707187846,0.026624773697524428,0.6915663651009987
2021-11-25 12:01:55.513118976,True,lidar/1637841715513118976.jpg,0.2856873091637821,7.95,1.0,-9642.882127311286,-1498.9477368483322,69.1916920096518,-0.03645998564267,0.026199323068627087,0.6968315211727383
2021-11-25 12:01:55.612620544,True,lidar/1637841715612620544.jpg,0.285,8.003953944145026,1.0,-9642.276636515708,-1498.435547196828,69.17773029970277,-0.03626514479503314,0.02575022979869965,0.7009274766335778
2021-11-25 12:01:55.712887552,True,lidar/1637841715712887552.jpg,0.28819102113969236,7.966681007773772,1.0,-9641.666743743386,-1497.913989884473,69.16531470779309,-0.03579941736573846,0.02595343729209168,0.7049753841827783
2021-11-25 12:01:55.812956928,True,lidar/1637841715812956928.jpg,0.29,7.971333034140933,1.0,-9641.061827530028,-1497.3942147950588,69.15409209912916,-0.03309298423483815,0.026549316797273573,0.7094133438124314
2021-11-25 12:01:55.913331200,True,lidar/1637841715913331200.jpg,0.2768608285375126,8.008569237109626,1.0,-9640.452970379445,-1496.8683315613637,69.14231235382798,-0.031912346928827426,0.02647968819066636,0.71429820156014
2021-11-25 12:01:56.013013248,True,lidar/1637841716013013248.jpg,0.24928063603980757,8.053473052999001,1.0,-9639.856793778541,-1496.346650279315,69.12927779972186,-0.03281674995669016,0.02589293722805421,0.7184026582142277
2021-11-25 12:01:56.114309888,True,lidar/1637841716114309888.jpg,0.24,8.07914166391066,1.0,-9639.240364661573,-1495.7985531844872,69.1141446793843,-0.031759788562798597,0.02459643421634487,0.7224469361162377
2021-11-25 12:01:56.213003776,True,lidar/1637841716213003776.jpg,0.23449872807211022,8.076471194101737,1.0,-9638.647000767083,-1495.2676717610955,69.10178963079905,-0.0315248872894551,0.02423136224503934,0.726179442694195
2021-11-25 12:01:56.312657664,True,lidar/1637841716312657664.jpg,0.236,8.136116951683162,1.0,-9638.048432528096,-1494.7277421675608,69.09002389909206,-0.030589674647141612,0.02393880563638586,0.7297112326510591
2021-11-25 12:01:56.412712448,True,lidar/1637841716412712448.jpg,0.2414358124286293,8.169098555084144,1.0,-9637.44769795815,-1494.181348564766,69.0785004803348,-0.0299178388631335,0.023246369818072765,0.7332012590807091
2021-11-25 12:01:56.512450048,True,lidar/1637841716512450048.jpg,0.2454938205776226,8.185997543779177,1.0,-9636.847119694397,-1493.631941516861,69.06683938050278,-0.02928590337778544,0.022138357091706133,0.7368382075202327
2021-11-25 12:01:56.612663296,True,lidar/1637841716612663296.jpg,0.26654856798765575,8.147729702253509,1.0,-9636.244996567073,-1493.0772868471847,69.05593068848825,-0.028221630741566528,0.021397768167304092,0.7406594605272556
2021-11-25 12:01:56.715614208,True,lidar/1637841716715614208.jpg,0.28451860991457983,8.133249796099948,1.0,-9635.628366584295,-1492.5053632904862,69.04599024316511,-0.027054570411345697,0.021337830118597217,0.7450997229126188
2021-11-25 12:01:56.813392384,True,lidar/1637841716813392384.jpg,0.2913726817042606,8.151697324352067,1.0,-9635.045795260938,-1491.960794970466,69.03783296013431,-0.026988641391379124,0.021592115263067577,0.7494908710601574
2021-11-25 12:01:56.912826880,True,lidar/1637841716912826880.jpg,0.303731947368421,8.14720816363886,1.0,-9634.4529063762,-1491.4012933770298,69.0291585239103,-0.026285717289792357,0.021471813237812613,0.7543010777877409
2021-11-25 12:01:57.013061888,True,lidar/1637841717013061888.jpg,0.33903181102362207,8.154460013772868,1.0,-9633.865096394115,-1490.8417185046899,69.02095844773199,-0.025169149226088466,0.02152725213152887,0.7591564067912767
2021-11-25 12:01:57.113407488,True,lidar/1637841717113407488.jpg,0.346,8.162088517689407,1.0,-9633.265038407293,-1490.2675483787136,69.01168560244945,-0.024114040361794622,0.0213395734211948,0.7645569187963193
2021-11-25 12:01:57.213370880,True,lidar/1637841717213370880.jpg,0.345,8.165519561863151,1.0,-9632.673517876188,-1489.6963092412602,69.00418618868446,-0.02353742883318618,0.02220640677751119,0.7702046214950441
2021-11-25 12:01:57.314710272,True,lidar/1637841717314710272.jpg,0.341,8.146875869355366,1.0,-9632.078133943693,-1489.114395682984,68.99632214098978,-0.022405537080595717,0.022544148912701775,0.7757125789003924
2021-11-25 12:01:57.416276992,True,lidar/1637841717416276992.jpg,0.33398299073864923,8.16695161943784,1.0,-9631.485778676253,-1488.52847530506,68.98908163863803,-0.02251663363102626,0.023166247161414688,0.7809245649840171
2021-11-25 12:01:57.513377792,True,lidar/1637841717513377792.jpg,0.32982400047192767,8.130667675558467,1.0,-9630.926294286737,-1487.969700246975,68.98019934584282,-0.020667610719426095,0.022683683285578092,0.7861270661153472
2021-11-25 12:01:57.613209344,True,lidar/1637841717613209344.jpg,0.327,8.16328379530598,1.0,-9630.35114474492,-1487.3898355359731,68.97164628091413,-0.02072466699734044,0.02255206626205384,0.7912493459188833
2021-11-25 12:01:57.713337344,True,lidar/1637841717713337344.jpg,0.32167745260780256,8.104018561449415,1.0,-9629.779147768848,-1486.807226480148,68.96253796584857,-0.01911863048917748,0.022114804296310256,0.7961665590836099
2021-11-25 12:01:57.813513216,True,lidar/1637841717813513216.jpg,0.3080045447881542,8.121878284102717,1.0,-9629.21028019868,-1486.2221966447519,68.95445823804596,-0.018129901370749768,0.02178488088933647,0.8011343607488632
2021-11-25 12:01:57.914136064,True,lidar/1637841717914136064.jpg,0.2843714207799291,8.090689049992225,1.0,-9628.64159836992,-1485.631317783442,68.94693941731566,-0.018214939593963662,0.021445195049829623,0.8059826232437903
2021-11-25 12:01:58.013390080,True,lidar/1637841718013390080.jpg,0.26936231512224573,8.093410032816182,1.0,-9628.089391185735,-1485.051807484807,68.93892152070242,-0.018060150073496747,0.02112348370930312,0.8102824115610414
2021-11-25 12:01:58.115039744,True,lidar/1637841718115039744.jpg,0.25377778695169184,8.081360091480846,1.0,-9627.520225331864,-1484.4472929663052,68.93053328824932,-0.015497246218261197,0.021368837167703228,0.8143664702375125
2021-11-25 12:01:58.213235200,True,lidar/1637841718213235200.jpg,0.23431985099262534,8.086448034464189,1.0,-9626.978397907491,-1483.867488974405,68.92376488107831,-0.01457781548754497,0.02238614251229099,0.8180749590358182
2021-11-25 12:01:58.314651392,True,lidar/1637841718314651392.jpg,0.21791641161667688,8.062605334127875,1.0,-9626.42042525691,-1483.2655031832728,68.91521407383858,-0.0137521747235282,0.02319218788379442,0.8217728594701156
2021-11-25 12:01:58.412652800,True,lidar/1637841718412652800.jpg,0.19064233113910614,8.04759539016109,1.0,-9625.886593416117,-1482.685301889877,68.90686001374081,-0.012620946674310064,0.024125751275041584,0.8250616251678935
2021-11-25 12:01:58.516006400,True,lidar/1637841718516006400.jpg,0.18037469634012807,8.044316480026122,1.0,-9625.324107803337,-1482.0702962469597,68.89667137161243,-0.010301732190425182,0.02410858259098741,0.8281290488041978
2021-11-25 12:01:58.613434112,True,lidar/1637841718613434112.jpg,0.16776094585745924,8.063675959232615,1.0,-9624.794761430392,-1481.488570601649,68.88585831868726,-0.00796539447586378,0.023456987828857606,0.8306796420788294
2021-11-25 12:01:58.712666112,True,lidar/1637841718712666112.jpg,0.15472766732637638,8.056795831901981,1.0,-9624.258109833727,-1480.895548425443,68.87411073591252,-0.006215823989338824,0.021923826545882503,0.8330872399706948
2021-11-25 12:01:58.812981248,True,lidar/1637841718812981248.jpg,0.1182966338723661,8.06643815589048,1.0,-9623.71669188512,-1480.2939958985069,68.86420646809519,-0.004933158646672798,0.02087536542022786,0.8352476549031218
2021-11-25 12:01:58.916486144,True,lidar/1637841718916486144.jpg,0.0782610904827047,8.077690344240807,1.0,-9623.158185401393,-1479.6716287534953,68.85480001433343,-0.0028653537829114693,0.02051134317594771,0.837416638162339
2021-11-25 12:01:59.013408256,True,lidar/1637841719013408256.jpg,0.013213729095525786,8.082919141126265,1.0,-9622.642323081624,-1479.0947378268015,68.84676273238173,-0.0016057593724238394,0.02032594434290463,0.8386976704647768
2021-11-25 12:01:59.113239296,True,lidar/1637841719113239296.jpg,0.012015665105059165,8.121923482159538,1.0,-9622.101398172255,-1478.4881200556706,68.84019742673793,0.00018602195034288425,0.020609958524885154,0.8388116926558968
2021-11-25 12:01:59.213359360,True,lidar/1637841719213359360.jpg,-0.004,8.087343627263953,1.0,-9621.562559031292,-1477.8835149618749,68.83309781740132,0.0007638515787086987,0.019877330438099704,0.8385255121427017
2021-11-25 12:01:59.314665216,True,lidar/1637841719314665216.jpg,-0.01042890851079617,8.094109554480426,1.0,-9621.015927794702,-1477.2694829388604,68.82452080046589,0.0012893466019018535,0.017995745289024038,0.8379057221819414
2021-11-25 12:01:59.416607488,True,lidar/1637841719416607488.jpg,-0.05509761865061921,8.089150140339576,1.0,-9620.466338475328,-1476.6535529523087,68.81650084248268,0.0024362133257323252,0.016222238207287378,0.8371992876248582
2021-11-25 12:01:59.512656384,True,lidar/1637841719512656384.jpg,-0.04431130350137164,8.010903034129312,1.0,-9619.949076994524,-1476.0763568769999,68.811889135311,0.0057336541360605234,0.016229175932315425,0.8363993805273057
2021-11-25 12:01:59.613130496,True,lidar/1637841719613130496.jpg,-0.002,8.121984911627358,1.0,-9619.40779812723,-1475.472264897592,68.80942928660183,0.0047959073699604836,0.017752318337818356,0.8354254773468474
2021-11-25 12:01:59.712670208,True,lidar/1637841719712670208.jpg,0.07395311075951674,7.965537078953856,1.0,-9618.871877206671,-1474.8749622566065,68.80712563888675,0.007748700873400494,0.019926060678682408,0.8348243925308821
2021-11-25 12:01:59.812675328,True,lidar/1637841719812675328.jpg,0.18169102838656764,8.07650408463075,1.0,-9618.332193659664,-1474.2771251929116,68.80309817052392,0.011725905628336386,0.020012317718236295,0.8358037246680948
2021-11-25 12:01:59.912907008,True,lidar/1637841719912907008.jpg,0.1638780044802325,8.006177643634796,1.0,-9617.792636224762,-1473.6779017784738,68.79503235608124,0.01206081306376794,0.017286726363372862,0.8377468657936299
